player_name,team_title,position,time,games,goals,assists,shots,key_passes,xG,xA,npg,npxG
"Moritz Nicolas","Borussia M.Gladbach","GK","3060","34","0","0","0","2","0","0.3480205573141575","0","0"
"Kevin Akpoguma","Hoffenheim","D S","46","8","0","0","0","0","0","0","0","0"
"Anthony Caci","Mainz 05","D M S","531","10","0","0","6","11","0.26115116849541664","1.723295472562313","0","0.26115116849541664"
"Timo Hübers","FC Cologne","D","681","8","0","0","0","0","0","0","0","0"
"Niklas Dorsch","FC Heidenheim","M S","2293","32","0","1","14","24","0.565851017832756","2.0714712161570787","0","0.565851017832756"
"Finn Dahmen","Augsburg","GK","3060","34","0","0","1","4","0.6633901596069336","0.29693676345050335","0","0.6633901596069336"
"Mark Flekken","Bayer Leverkusen","GK","2132","24","0","0","0","1","0","0.07206714153289795","0","0"
"Frederik Rönnow","Union Berlin","GK","2640","30","0","0","0","1","0","0.018664758652448654","0","0"
"Florian Neuhaus","Borussia M.Gladbach","F M S","945","17","0","1","22","9","1.392402342054993","1.0026175901293755","0","1.392402342054993"
"Amos Pieper","Werder Bremen","D","1510","19","0","0","8","2","0.3870185147970915","0.06971349939703941","0","0.3870185147970915"
"Maximilian Wöber","Werder Bremen","S","29","2","0","0","0","1","0","0.426640123128891","0","0"
"Keven Schlotterbeck","Augsburg","D S","2025","24","0","1","12","12","1.3001904971897602","1.029070470482111","0","0.5424138195812702"
"Sacha Boey","Bayern Munich","D S","458","9","0","0","6","4","0.39243242517113686","0.1832207404077053","0","0.39243242517113686"
"Mads Pedersen","Augsburg","D S","182","7","0","0","3","4","0.16506886668503284","0.14851025491952896","0","0.16506886668503284"
"Robert Skov","Union Berlin","D","236","3","0","0","1","1","0.032468199729919434","0.08000954240560532","0","0.032468199729919434"
"Christopher Trimmel","Union Berlin","D S","1904","29","0","3","5","52","0.07365039084106684","5.092283573001623","0","0.07365039084106684"
"Julian Chabot","VfB Stuttgart","D S","2307","27","0","0","18","7","1.6176300728693604","0.2743483893573284","0","1.6176300728693604"
"Julian Ryerson","Borussia Dortmund","D S","2288","31","0","15","12","57","1.086410315707326","10.857275873422623","0","1.086410315707326"
"Alex Kral","Union Berlin","M S","394","20","0","0","7","4","0.35847950726747513","0.272127328440547","0","0.35847950726747513"
"Tom Krauß","FC Cologne","D M S","1779","26","0","2","9","15","0.38867363054305315","1.2642290331423283","0","0.38867363054305315"
"Nick Woltemade","VfB Stuttgart","M","90","1","0","0","0","1","0","0.34767159819602966","0","0"
"Yannik Keitel","Augsburg","D M S","247","6","0","0","0","0","0","0","0","0"
"Exequiel Palacios","Bayer Leverkusen","M S","1079","18","0","1","10","13","0.439077272079885","1.3159740213304758","0","0.439077272079885"
"Jessic Ngankam","Eintracht Frankfurt","S","50","3","0","0","0","0","0","0","0","0"
"Luca Netz","Borussia M.Gladbach","D S","937","15","0","2","2","10","0.03837163746356964","2.4323443844914436","0","0.03837163746356964"
"Immanuel Pherai","Hamburger SV","S","19","6","0","0","1","0","0.02896745502948761","0","0","0.02896745502948761"
"Loic Bade","Bayer Leverkusen","D S","1655","23","0","0","12","2","1.2505972078070045","0.13785948604345322","0","1.2505972078070045"
"Xavi Simons","RasenBallsport Leipzig","M","90","1","0","0","0","1","0","0.02922726608812809","0","0"
"Felix Agu","Werder Bremen","D M S","757","11","0","0","2","7","0.08192805992439389","0.44715105555951595","0","0.08192805992439389"
"Rocco Reitz","Borussia M.Gladbach","M","2669","31","0","4","47","28","2.6513977786526084","3.9927790025249124","0","2.6513977786526084"
"Tim Siersleben","FC Heidenheim","D S","1085","15","0","0","5","2","0.6296908538788557","0.11557023227214813","0","0.6296908538788557"
"Atakan Karazor","VfB Stuttgart","M S","1906","28","0","1","7","13","1.0594271700829268","1.621204137802124","0","1.0594271700829268"
"Lorenz Assignon","VfB Stuttgart","D S","1091","24","0","0","12","10","0.6752535561099648","1.0527520487084985","0","0.6752535561099648"
"Cenk Özkacar","FC Cologne","D S","1786","25","0","0","11","5","1.0993556138128042","0.20536327734589577","0","1.0993556138128042"
"Sepe Elye Wahi","Eintracht Frankfurt","F S","309","10","0","1","7","4","1.0327077973634005","0.5964227598160505","0","1.0327077973634005"
"Warmed Omari","Hamburger SV","D S","1606","20","0","1","3","8","0.06892025843262672","0.40605427138507366","0","0.06892025843262672"
"William Mikelbrencis","Hamburger SV","D M S","1384","26","0","4","12","16","1.4683683505281806","2.816693114116788","0","1.4683683505281806"
"El Chadaille Bitshiabu","RasenBallsport Leipzig","D S","661","11","0","0","2","2","0.12947118654847145","0.05675680562853813","0","0.12947118654847145"
"Karl Hein","Werder Bremen","GK","180","2","0","0","0","0","0","0","0","0"
"Maxim Leitsch","Mainz 05","D S","158","3","0","0","1","0","0.02450724132359028","0","0","0.02450724132359028"
"Guilherme Ramos","Hamburger SV","S","31","8","0","0","1","0","0.12104368209838867","0","0","0.12104368209838867"
"Jesper Lindstrom","Wolfsburg","M S","362","13","0","0","9","4","0.9394969940185547","0.7942945100367069","0","0.9394969940185547"
"Diant Ramaj","FC Heidenheim","GK","2790","31","0","1","0","1","0","0.30300217866897583","0","0"
"Ismaël Gharbi","Augsburg","S","71","6","0","0","3","1","0.22596237063407898","0.03212403133511543","0","0.22596237063407898"
"Taichi Hara","St. Pauli","S","23","4","0","0","1","0","0.2931467592716217","0","0","0.2931467592716217"
"Ben Bobzien","Mainz 05","S","3","1","0","0","0","0","0","0","0","0"
"Jonas Urbig","Bayern Munich","GK S","1100","14","0","0","0","1","0","0.1030491515994072","0","0"
"Piero Hincapié","Bayer Leverkusen","D","90","1","0","0","2","0","0.5172572731971741","0","0","0.5172572731971741"
"Finley Stevens","St. Pauli","S","25","1","0","0","0","0","0","0","0","0"
"Lennard Maloney","Mainz 05","D M S","444","21","0","0","5","1","0.5511733032763004","0.04304572194814682","0","0.5511733032763004"
"Noah Atubolu","Freiburg","GK","3060","34","0","0","0","3","0","0.3416177351027727","0","0"
"Jeanuël Belocian","Bayer Leverkusen,Wolfsburg","D S","1543","22","0","1","4","4","0.42286456003785133","0.4648522362112999","0","0.42286456003785133"
"Kevin Paredes","Wolfsburg","M S","151","6","0","0","2","1","0.06398154236376286","0.04308099299669266","0","0.06398154236376286"
"Lasse Rieß","Mainz 05","GK S","290","4","0","0","0","0","0","0","0","0"
"Umut Tohumcu","Hoffenheim","M S","120","5","0","0","2","0","0.08933279849588871","0","0","0.08933279849588871"
"Diogo Leite","Union Berlin","D","1998","23","0","0","10","9","0.7947779260575771","0.46254740469157696","0","0.7947779260575771"
"Muhammed Damar","Hoffenheim","F M S","243","15","0","0","12","12","1.7655513063073158","1.0132234552875161","0","1.7655513063073158"
