player_name,team_title,position,time,games,goals,assists,shots,key_passes,xG,xA,npg,npxG
"Ivan Bober","Krylya Sovetov Samara","F","71","1","0","0","1","1","0.021796341985464096","0.012101156637072563","0","0.021796341985464096"
"David Semenchuk","FC Rostov","D S","1314","20","0","0","4","5","0.3217144226655364","0.12197881005704403","0","0.3217144226655364"
"Aleksey Baranovskiy","FC Orenburg","S","17","1","0","0","0","0","0","0","0","0"
"Maksim Shnaptsev","Nizhny Novgorod","D M S","1849","23","0","1","6","15","0.21361090242862701","1.351197668351233","0","0.21361090242862701"
"Ugochukwu Iwu","Rubin Kazan","M","1255","14","0","3","12","8","0.274797897785902","0.6987989153712988","0","0.274797897785902"
"Ilya Rozhkov","Rubin Kazan","D F M S","2195","28","0","2","12","14","0.6083819940686226","0.842985468916595","0","0.6083819940686226"
"Nikita Saltykov","Lokomotiv Moscow","M S","229","10","0","1","5","3","0.3176574558019638","0.7827020958065987","0","0.3176574558019638"
"German Ignatov","FC Rostov","D S","306","9","0","0","1","1","0.039433758705854416","0.03210095316171646","0","0.039433758705854416"
"Aleksandr Osipov","PFC Sochi","D S","192","6","0","0","0","0","0","0","0","0"
"Maksim Borisko","Baltika","GK","2070","23","0","0","0","0","0","0","0","0"
"Strahinja Erakovic","Zenit St. Petersburg","D S","635","12","0","0","1","0","0.030789675191044807","0","0","0.030789675191044807"
"Aleksey Lysov","Krylya Sovetov Samara","S","46","2","0","0","1","0","0.06834883242845535","0","0","0.06834883242845535"
"Andrey Ivlev","Nizhny Novgorod","M S","1397","25","0","0","9","14","0.8743121176958084","0.6539760092273355","0","0.8743121176958084"
"Kurban Rasulov","Dinamo Moscow","GK","900","10","0","0","0","0","0","0","0","0"
"Oleg Reabciuk","Spartak Moscow","D S","297","10","0","0","1","2","0.020344771444797516","0.1331261806190014","0","0.020344771444797516"
"Luis Chávez","Dinamo Moscow","M S","158","4","0","0","3","0","0.07570925075560808","0","0","0.07570925075560808"
"Ilya Kirsch","Nizhny Novgorod","D S","764","10","0","0","4","0","0.24279114603996277","0","0","0.24279114603996277"
"Nikola Cumic","Rubin Kazan","F M S","157","7","0","0","2","2","0.5607630833983421","0.16292529553174973","0","0.5607630833983421"
"Nabil Aberdin","PFC Sochi","D M S","451","7","0","0","3","0","0.08005967270582914","0","0","0.08005967270582914"
"Aleksandr Degtev","PFC Sochi","GK","1620","18","0","0","0","0","0","0","0","0"
"Leon Zaydenzal","Dinamo Moscow","D S","450","9","0","0","3","2","0.06717993598431349","0.15244020894169807","0","0.06717993598431349"
"Matija Popovic","CSKA Moscow","F M S","448","13","0","1","13","4","0.8150690235197544","0.5610287450253963","0","0.8150690235197544"
"Oumar Sako","FC Rostov","D S","1685","22","0","0","5","1","0.2536246459931135","0.009418772533535957","0","0.2536246459931135"
"Nader Ghandri","FK Akhmat","D S","1406","17","0","0","8","3","0.21582862082868814","0.1497632460668683","0","0.21582862082868814"
"Yahya Marovedov","FK Akhmat","S","68","1","0","0","0","0","0","0","0","0"
"Valeri Tsarukyan","Nizhny Novgorod","M S","104","4","0","0","1","2","0.09630239009857178","0.058334626257419586","0","0.09630239009857178"
"Diego Luna","Baltika","S","7","1","0","0","1","0","0.04011699929833412","0","0","0.04011699929833412"
"Saúl Guarirapa","PFC Sochi","F S","391","6","0","0","4","4","0.6486018225550652","0.23565187491476536","0","0.6486018225550652"
