player_name,team_title,position,time,games,goals,assists,shots,key_passes,xG,xA,npg,npxG
"Ryan Rodin","Auxerre","S","16","3","0","0","0","0","0","0","0","0"
"Enzo Koffi","Le Havre","D S","370","14","0","0","4","4","0.3517147842794657","0.24148045480251312","0","0.3517147842794657"
"Pape Cabral","Monaco","S","53","4","0","0","3","0","0.5059756189584732","0","0","0.5059756189584732"
"Mathis Jangeal","Paris Saint Germain","S","6","1","0","0","0","0","0","0","0","0"
"Tidiane Devernois","Auxerre","S","2","2","0","0","0","2","0","0.12407011073082685","0","0"
"Believe Munongo","Metz","M S","426","11","0","0","5","3","0.190040803514421","0.15783487632870674","0","0.190040803514421"
"Tadjidine Mmadi","Marseille","S","34","3","0","0","2","1","0.10899877548217773","0.022981369867920876","0","0.10899877548217773"
"Dan Sinaté","Angers","S","25","3","0","0","1","0","0.059151530265808105","0","0","0.059151530265808105"
"Lucas Rosier","Rennes","S","2","2","0","0","0","0","0","0","0","0"
"Yvan Zaddy","Auxerre","S","1","1","0","0","0","0","0","0","0","0"
"Brad-Hamilton Mantsounga","Nice","D","90","1","0","0","0","0","0","0","0","0"
"Adil Hamdani","Lyon","S","20","4","0","0","2","0","0.09110097214579582","0","0","0.09110097214579582"
"Elias Legendre","Rennes","S","27","6","0","0","1","2","0.4692566990852356","0.1309029906988144","0","0.4692566990852356"
"Mamoudou Cissokho","Auxerre","S","2","2","0","0","0","0","0","0","0","0"
"Zoumana Diallo","Nice","S","7","1","0","0","0","1","0","0.08244559168815613","0","0"
"Ilane Touré","Monaco","S","21","2","0","0","0","1","0","0.0481799952685833","0","0"
"Everton Pereira da Silva","Nice","M","71","1","0","0","1","0","0.07540552318096161","0","0","0.07540552318096161"
"Noah Nsoki","Paris Saint Germain","S","4","1","0","0","0","0","0","0","0","0"
"Mohamed Benoit-Dao","Paris FC","S","1","1","0","0","0","0","0","0","0","0"
"Erawan Garnier","Lens","S","2","1","0","0","0","1","0","0.0981142669916153","0","0"
"Gessime Yassine","Strasbourg","M S","505","12","0","1","8","7","0.5050588417798281","1.593078263103962","0","0.5050588417798281"
"Quinten Timber","Marseille","M S","1135","15","0","0","10","8","1.134893774986267","0.46001389622688293","0","1.134893774986267"
"Ali Youssef","Nantes","D","90","1","0","0","0","0","0","0","0","0"
"Tyrese Noubissie","Strasbourg","S","41","4","0","0","0","1","0","0.012303884141147137","0","0"
"Ali Youssif","Nantes","D S","875","12","0","0","6","3","0.2759618051350117","0.1898415144532919","0","0.2759618051350117"
"Yassir Zabiri","Rennes","S","29","6","0","0","4","0","0.6431567743420601","0","0","0.6431567743420601"
"Jean-Baptiste Bosey","Strasbourg","S","1","1","0","0","0","0","0","0","0","0"
"Tochukwu Nnadi","Marseille","D M S","354","8","0","1","4","2","0.5654442869126797","0.2553234100341797","0","0.5654442869126797"
"Ange Lago","Marseille","S","44","2","0","0","2","1","0.5383378863334656","0.12177601456642151","0","0.5383378863334656"
"Daniel Semedo","Lorient","S","7","1","0","0","0","0","0","0","0","0"
"Steeve Kango","Lyon","D S","76","4","0","0","0","0","0","0","0","0"
"Bané Diatta","Angers","S","1","1","0","0","0","0","0","0","0","0"
"Ugo El Kadmiri","Marseille","S","15","3","0","0","1","0","0.5168357491493225","0","0","0.5168357491493225"
"Nouhoum Kamissoko","Marseille","S","14","3","0","0","1","2","0.06224507465958595","0.5824454575777054","0","0.06224507465958595"
"Hilan Slimani","Marseille","S","1","1","0","0","0","0","0","0","0","0"
"Idrissa Sabaly","Strasbourg","M","58","1","0","0","1","0","0.027227068319916725","0","0","0.027227068319916725"
"Pierre Mounguengue","Paris Saint Germain","S","15","1","0","0","2","0","0.6912807822227478","0","0","0.6912807822227478"
"Yaya Diémé","Strasbourg","F S","159","3","0","0","2","0","0.1817108392715454","0","0","0.1817108392715454"
"Dimitri Lucea","Paris Saint Germain","D S","59","2","0","0","0","0","0","0","0","0"
