player_name,team_title,minutesPlayed,goals,assists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,expectedGoals,expectedAssists
"Ángel Estrada","Club León","74","0","0","1","0","0","0","0.07","0.07"
"Dagoberto Espinoza","Club América","75","0","0","1","0","1","4","0.07","0.23"
"Aldo Cruz","Atlético San Luis","436","0","0","2","0","6","3","0.06","0.29"
"Emilio Lara","Club Necaxa","583","0","0","3","2","3","2","0.06","0.2"
"César Araújo","Tigres UANL","1040","0","0","3","0","6","3","0.06","0.2"
"Ángel Zapata","Club Tijuana","132","0","0","1","0","0","0","0.06","0.01"
"Pablo Nicolás Ortíz","Club Tijuana","722","0","0","3","2","6","5","0.06","0.37"
"Álvaro Fidalgo","Club América","270","0","0","2","0","4","2","0.06","0.15"
"Luan","CD Toluca","313","0","0","3","1","1","0","0.06","0.03"
"Jesús Rivas","Pumas UNAM","391","0","0","1","0","1","2","0.06","0.08"
"José Joaquín Esquivel","Mazatlán FC","241","0","0","2","2","1","0","0.05","0.01"
"Juan Sigala","CF Pachuca","45","0","0","1","0","1","0","0.05","0.01"
"Francisco Reyes","Tigres UANL","311","0","0","2","1","2","0","0.04","0.18"
"René López","CF Pachuca","218","0","0","1","0","1","0","0.04","0.03"
"Bernardo Parra","Querétaro FC","511","0","0","2","0","1","2","0.04","0.27"
"José Rodríguez","Club León","1158","0","0","2","0","5","1","0.04","0.25"
"Miguel Tapias","CD Guadalajara","256","0","0","2","0","0","0","0.03","0.07"
"César Bustos","CF Monterrey","58","0","0","1","0","0","1","0.03","0.01"
"Rogelio González","Cruz Azul","15","0","0","1","0","0","0","0.03",""
"Pablo Bennevendo","Pumas UNAM","673","0","0","2","0","0","0","0.03","0.06"
"Francisco Pumpido","CD Toluca","45","0","0","1","1","0","1","0.03","0"
"Henrique Simeone Koifman","Tigres UANL","73","0","0","1","1","0","0","0.03","0.03"
"Alek Álvarez","CD Toluca","90","0","0","1","1","2","0","0.02","0.03"
"Kevin Balanta","Santos Laguna","1068","0","0","1","0","1","4","0.02","0.07"
"Pedro Pedraza","CF Pachuca","116","0","0","1","1","0","0","0.02","0.01"
"Angel Saavedra","Mazatlán FC","291","0","0","2","0","0","5","0.02","0.12"
"Dennis Ramirez","Pumas UNAM","25","0","0","1","0","0","0","0.02","0.04"
"David Ramírez","Club León","221","0","0","1","0","1","3","0.02","0.06"
"Nelson Cedillo","Santos Laguna","139","0","0","1","0","0","0","0.02","0.01"
"Victor Arteaga","CD Toluca","110","0","0","1","0","0","0","0.02","0.01"
"Juan Eduardo Robles","Querétaro FC","100","0","0","1","0","3","0","0.02","0.14"
"Érick Aguirre","CF Monterrey","219","0","0","1","0","5","4","0.01","0.23"
"Julio César Domínguez","Atlético San Luis","272","0","0","1","0","1","0","0.01","0.06"
"Ulises Torres","Club Puebla","118","0","0","1","0","2","0","0.01","0.13"
"Jose Eulogio","CF Pachuca","90","0","0","0","0","0","0","","0.01"
"Gibran Lajud","Atlético San Luis","64","0","0","0","0","0","0","","0"
"Antonio Rodríguez","Club Tijuana","1530","0","0","0","0","0","0","","0.02"
"Keylor Navas","Pumas UNAM","1980","0","0","0","0","1","1","","0.05"
"Luis García","CD Toluca","990","0","0","0","0","1","1","","0.01"
"Óscar Whalley","CD Guadalajara","540","0","0","0","0","1","0","","0.01"
"Hector Holguin","Santos Laguna","200","0","0","0","0","0","0","","0"
"Nahuel Guzmán","Tigres UANL","1710","0","0","0","0","0","0","","0.04"
"Oscar García","Club León","1260","0","0","0","0","0","0","","0.04"
"Luis Malagón","Club América","810","0","0","0","0","0","0","","0.01"
"Luis Cárdenas","CF Monterrey","1350","0","0","0","0","1","0","","0.02"
"Carlos Moreno","CF Pachuca","1800","0","0","0","0","3","0","","0.05"
"Antonio Sánchez","Atlas FC","90","0","0","0","0","0","0","","0.02"
"Joe Corona","Club Tijuana","42","0","0","0","0","0","1","","0.02"
"Camilo Vargas","Atlas FC","1620","0","0","0","0","0","1","","0.04"
"Raúl Rangel","CD Guadalajara","1350","0","0","0","0","4","0","","0.21"
"Ricardo Rodríguez","Mazatlán FC","1530","0","0","0","0","0","0","","0.02"
"Guillermo Allison","Querétaro FC","862","0","0","0","0","0","0","","0.01"
"Aldahir Pérez","Club Tijuana","106","0","0","0","0","3","0","","0.14"
"Antonio Leone","Pumas UNAM","271","0","0","0","0","1","0","","0.03"
"Rodolfo Cota","Club América","900","0","0","0","0","1","0","","0.01"
"Ezequiel Unsaín","Club Necaxa","1530","0","0","0","0","5","0","","0.06"
"José Hernández","Querétaro FC","668","0","0","0","0","0","0","","0.03"
"Diogo Bagüí","Club Tijuana","18","0","0","0","0","0","0","","0"
"Karol Velázquez","Cruz Azul","9","0","0","0","0","0","0","","0"
"Alberto Herrera","Mazatlán FC","10","0","0","0","0","1","0","",""
"Sebastian Aceves","CD Toluca","85","0","0","0","0","2","0","","0.02"
"Luis Carmona","FC Juárez","34","0","0","0","0","0","1","","0"
"Gilberto Sepúlveda","CD Guadalajara","45","0","0","0","0","0","1","","0.01"
"Kevin Mier","Cruz Azul","900","0","0","0","0","0","1","","0.01"
"Hugo Gonzalez","CD Toluca","720","0","0","0","0","1","0","","0.04"
"Francisco Méndez","Club Necaxa","217","0","0","0","0","1","0","","0.03"
"Sebastián Cáceres","Club América","1092","0","0","0","0","0","2","","0.27"
"Raúl Sánchez","Club Necaxa","136","0","0","0","0","2","0","","0.05"
"Osvaldo Rodríguez","Tigres UANL","311","0","1","0","0","1","0","","0.04"
"Alan Cervantes","Club América","149","0","0","0","0","1","0","","0.07"
"Ángel Chávez","CD Guadalajara","12","0","0","0","0","0","0","","0"
"Omar Galvez","CF Monterrey","15","0","0","0","0","0","0","","0.01"
"Jonathan Pérez","Santos Laguna","31","0","0","0","0","0","0","","0"
"Andrés Gudiño","Cruz Azul","1170","0","0","0","0","0","0","","0.03"
"Andrés Sánchez","Atlético San Luis","1466","0","0","0","0","1","0","","0.08"
"Alan Mozo","CF Pachuca","222","0","0","0","0","4","0","","0.07"
"Abraham Villegas Maciel","Club León","109","0","0","0","0","2","0","","0.03"
"Sebastián Jurado","FC Juárez","1530","0","0","0","0","0","1","","0.12"
"Jorge Berlanga","CF Pachuca","218","0","0","0","0","0","0","","0.02"
"Jesús Orozco","Cruz Azul","16","0","0","0","0","0","0","","0"
"Jefferson Intriago","Mazatlán FC","45","0","0","0","0","0","0","","0.01"
"Ulises Rivas","Pumas UNAM","10","0","0","0","0","0","0","","0"
"Josué Díaz","Cruz Azul","8","0","0","0","0","0","0","","0"
"Erick Orta","CD Toluca","63","0","0","0","0","0","0","","0"
"German Padilla","Club Tijuana","9","0","0","0","0","0","0","","0"
"Ariel Castro Sevilla","Cruz Azul","16","0","0","0","0","1","0","","0.01"
"Sebastian Rodriguez","CF Monterrey","59","0","0","0","0","0","0","","0.02"
"Mauro Laínez","Mazatlán FC","369","0","1","0","0","4","2","","0.63"
"Anwar Ben Rhouma Torres","Mazatlán FC","24","0","0","0","0","0","0","","0"
"Cristóbal Hernández","CF Pachuca","33","0","0","0","0","1","1","","0.06"
"Jordan García","Club León","270","0","0","0","0","0","0","","0.01"
"Santiago Trigos","Pumas UNAM","155","0","0","0","0","0","0","","0.01"
"Javier Aquino","FC Juárez","644","0","0","0","0","6","1","","0.26"
"Santiago López","Pumas UNAM","9","0","0","0","0","1","0","","0.01"
"Joshua Palacios","Club Necaxa","11","0","0","0","0","0","0","","0.01"
"Santiago Mele","CF Monterrey","180","0","0","0","0","1","0","","0"
"Bryan Roque","Club Necaxa","19","0","0","0","0","0","0","","0"
"Ricardo Alonso","Club Necaxa","19","0","0","0","0","0","0","","0"
"Carlos Acevedo","Santos Laguna","1330","0","0","0","0","0","0","","0.03"
"Daniel Méndez","CF Pachuca","13","0","0","0","0","0","0","",""
"Gilberto Adame","Mazatlán FC","16","0","0","0","0","0","0","","0"
"Christopher Castro","Mazatlán FC","9","0","0","0","0","0","0","",""
"Jaime Estrada","Mazatlán FC","10","0","0","0","0","0","0","","0"
"José Caicedo","Pumas UNAM","45","0","0","0","0","0","0","","0"
"Kevin Picon","Santos Laguna","834","0","0","0","0","2","6","","0.63"
"Aarón Mejía","Club América","326","0","0","0","0","5","0","","0.18"
"Pablo Lara","Pumas UNAM","90","0","0","0","0","0","0","","0"
"Christopher Mora","Club León","68","0","0","0","0","1","1","","0.02"
"Adrián Mora","Atlas FC","17","0","0","0","0","0","0","","0"
"Juan Carlos Echilvestre","Santos Laguna","49","0","0","0","0","0","0","","0.01"
"Paul Bellón","Club León","90","0","0","0","0","1","0","","0.01"
"Luis Carillo","Mazatlán FC","21","0","0","0","0","0","0","","0"
"Cristobal Alfaro","CF Pachuca","105","0","0","0","0","0","0","","0"
"Jonatan Ramirez","CF Pachuca","12","0","0","0","0","0","0","","0"
"Ivan Gonzalez","Mazatlán FC","219","0","1","0","0","1","0","","0.07"
"Ari Contreras","CF Pachuca","67","0","0","0","0","0","0","","0.01"
"Néstor Araujo","Club América","1","0","0","0","0","0","0","",""
"Bryan Gamboa","Cruz Azul","1","0","0","0","0","0","0","",""
"Ivan Silva","Cruz Azul","1","0","0","0","0","0","1","","0"
"Jan Carmona","FC Juárez","1","0","0","0","0","0","0","",""
