player_name,team_title,position,time,games,goals,assists,shots,key_passes,xG,xA,npg,npxG
"Erling Haaland","Manchester City","F S","2979","35","27","8","125","25","28.795336209237576","5.507687093690038","24","25.7506607696414"
"Thiago","Brentford","F S","3292","38","22","1","84","24","24.68977300822735","3.4500465877354145","14","17.83925338834524"
"Antoine Semenyo","Bournemouth,Manchester City","F M","3220","37","17","4","83","38","12.836786897853017","4.130169393494725","16","11.31444920040667"
"Ollie Watkins","Aston Villa","F S","2908","37","16","3","83","23","18.827725588344038","2.816021606326103","16","18.827725588344038"
"Morgan Gibbs-White","Nottingham Forest","F M S","3142","37","15","4","83","48","11.671697720885277","4.5044658575206995","14","10.910528883337975"
"João Pedro","Chelsea","F M S","2698","35","15","5","73","29","15.723741941154003","3.983569510281086","15","15.723741941154003"
"Dominic Calvert-Lewin","Leeds","F S","2732","35","14","1","73","20","18.671318570151925","1.5441157519817352","10","14.865511130541563"
"Viktor Gyokeres","Arsenal","F S","2255","36","14","1","55","20","13.871430788189173","2.6537387324497104","11","11.587924215942621"
"Danny Welbeck","Brighton","F S","2286","37","13","1","56","20","12.718900069594383","2.2625304386019707","12","10.435393424704671"
"Eli Junior Kroupi","Bournemouth","F M S","1708","33","13","0","52","22","8.849121669307351","1.81576990429312","11","7.326783983036876"
"Jean-Philippe Mateta","Crystal Palace","F S","2225","32","12","0","63","9","15.977427493780851","1.2496193014085293","8","12.93275199458003"
"Richarlison","Tottenham","F M S","1926","32","11","4","61","19","9.866276641376317","3.4081881837919354","11","9.866276641376317"
"Bryan Mbeumo","Manchester United","F M S","2676","33","11","3","73","45","13.309208107180893","5.091009698808193","11","13.309208107180893"
"Hugo Ekitike","Liverpool","F S","1835","28","11","4","65","21","11.932188130915165","2.49130567535758","11","11.932188130915165"
"Benjamin Sesko","Manchester United","F S","1636","30","11","1","61","9","12.504127995111048","0.5977376587688923","11","12.504127995111048"
"Zian Flemming","Burnley","F S","1795","29","11","0","52","10","9.554794699884951","0.6848367601633072","9","8.032457021065056"
"Harry Wilson","Fulham","M S","2751","36","10","7","78","37","5.759745923802257","5.503671173006296","10","5.759745923802257"
"Matheus Cunha","Manchester United","F M S","2506","33","10","2","90","33","7.076101643964648","3.698060866445303","10","7.076101643964648"
"Cole Palmer","Chelsea","F M S","2007","26","10","1","64","24","10.257518742233515","2.1231346298009157","5","5.69050582125783"
"Enzo Fernández","Chelsea","M S","3149","36","10","4","72","68","11.91719657368958","8.865934781730175","8","10.394858876243234"
"Morgan Rogers","Aston Villa","F M","3301","37","10","6","84","48","7.1458222679793835","7.475014166906476","10","7.1458222679793835"
"Bruno Fernandes","Manchester United","M","3082","35","9","21","85","137","11.931805820204318","17.75713463127613","5","7.364792761392891"
"Jarrod Bowen","West Ham","F M","3416","38","9","11","79","44","8.273593910038471","8.43197707645595","8","7.512425065040588"
"Casemiro","Manchester United","M S","2649","34","9","2","52","36","6.577375870198011","3.177681438624859","9","6.577375870198011"
"Raúl Jiménez","Fulham","F S","2215","36","9","3","73","25","12.016586696729064","1.944130852818489","5","8.971911305561662"
"Ismaila Sarr","Crystal Palace","F M S","2181","28","9","1","48","19","11.543307237327099","2.200463268905878","6","9.259800650179386"
"Bruno Guimarães","Newcastle United","M S","2467","29","9","5","42","44","6.597308051772416","3.8693104553967714","7","5.074970376677811"
"Beto","Everton","F S","1552","37","9","1","43","12","10.947674445807934","1.0041863042861223","9","10.947674445807934"
"Nick Woltemade","Newcastle United","F M S","1953","33","8","3","32","22","8.262036986649036","2.9012854490429163","7","7.500868149101734"
"Kevin Schade","Brentford","F M S","2781","35","8","3","57","29","11.832689953967929","4.565257132053375","8","11.071521116420627"
"Kiernan Dewsbury-Hall","Everton","M S","2649","31","8","4","39","36","4.330071024596691","6.574528481811285","8","4.330071024596691"
"Jaidon Anthony","Burnley","F M S","2777","37","8","2","55","37","5.564454321749508","4.374400090426207","8","5.564454321749508"
"Noah Okafor","Leeds","F M S","1592","28","8","1","35","19","6.296696716919541","2.259315438568592","8","6.296696716919541"
"Thierno Barry","Everton","F S","1921","38","8","0","38","12","9.149327086284757","1.003938363865018","8","9.149327086284757"
"Callum Wilson","West Ham","F M S","1229","32","7","1","38","8","7.60266119800508","1.0267592892050743","7","7.60266119800508"
"Mohamed Salah","Liverpool","F M S","2163","27","7","7","67","49","8.837686643004417","6.428150682710111","6","8.076517805457115"
"Phil Foden","Manchester City","F M S","2083","33","7","5","55","53","6.688582047820091","6.107132508419454","7","6.688582047820091"
"Harvey Barnes","Newcastle United","F M S","1947","37","7","1","58","23","8.050524456426501","3.1062511932104826","7","8.050524456426501"
"Bukayo Saka","Arsenal","F M S","2239","31","7","5","71","62","8.701195661909878","8.552797641605139","6","7.940026824362576"
"Eberechi Eze","Arsenal,Crystal Palace","F M S","1928","33","7","2","63","17","4.807457456365228","2.63351690210402","7","4.807457456365228"
"William Osula","Newcastle United","F S","777","24","7","0","23","6","4.915395822376013","0.44665464758872986","7","4.915395822376013"
"Dango Ouattara","Brentford","F M S","2303","32","7","3","56","27","8.694322310388088","5.863189795985818","7","8.694322310388088"
"Brian Brobbey","Sunderland","F S","1943","31","7","1","36","15","7.1118853986263275","1.5084331054240465","7","7.1118853986263275"
"Marcus Tavernier","Bournemouth","M S","2779","34","7","4","70","52","9.397737859748304","6.158757623285055","5","7.875400157645345"
"Cody Gakpo","Liverpool","F M S","2758","36","7","5","87","53","9.826099138706923","6.592332137748599","7","9.826099138706923"
"Virgil van Dijk","Liverpool","D","3420","38","6","0","30","11","4.891236560419202","0.3285368140786886","6","4.891236560419202"
"Emiliano Buendía","Aston Villa","M S","1778","36","6","2","49","30","3.7844833629205823","3.626239098608494","6","3.7844833629205823"
"Lukas Nmecha","Leeds","F S","1076","31","6","1","30","11","8.14029767177999","1.684540869668126","4","5.856791136786342"
"Wilson Isidor","Sunderland","F S","1142","32","6","0","43","0","5.619414385408163","0","6","5.619414385408163"
"Leandro Trossard","Arsenal","F M S","2026","31","6","6","53","36","6.75317111518234","4.988008487969637","6","6.75317111518234"
"Anthony Gordon","Newcastle United","F M S","1888","26","6","2","48","26","8.756197515875101","3.714877739548683","3","6.472690913826227"
"Iliman Ndiaye","Everton","M","2805","32","6","3","43","30","6.143797228112817","4.4570258148014545","4","4.6214595306664705"
"Dominik Szoboszlai","Liverpool","D F M","3236","36","6","7","70","78","4.724170769564807","8.835168853402138","6","3.963001917116344"
"Valentín Castellanos","West Ham","F S","1430","18","6","0","50","12","7.11984671279788","0.747508816421032","6","7.11984671279788"
"Evanilson","Bournemouth","F S","2810","36","6","1","72","30","11.830083925276995","3.069119781255722","6","11.830083925276995"
"Igor Jesus","Nottingham Forest","F M S","2379","37","6","4","70","15","7.199080093763769","2.280350387096405","5","6.437911256216466"
"Pedro Neto","Chelsea","F M S","2667","34","5","6","46","53","5.149658527225256","7.933838244527578","5","5.149658527225256"
"Martín Zubimendi","Arsenal","D M S","3040","38","5","1","27","19","2.944296659901738","1.087823610752821","5","2.944296659901738"
"John McGinn","Aston Villa","M S","2221","30","5","4","28","39","2.999398436397314","4.862495846115053","5","2.999398436397314"
"Tomas Soucek","West Ham","M S","2206","35","5","0","25","11","5.214208725839853","0.8217995762825012","5","5.214208725839853"
"Florian Wirtz","Liverpool","F M S","2426","33","5","3","51","60","7.576831823214889","5.384264823049307","5","7.576831823214889"
"Enzo Le Fée","Sunderland","F M S","2953","36","5","6","36","53","5.268677884712815","7.54641820769757","2","2.224039314314723"
"Jéremy Doku","Manchester City","F M S","1783","30","5","5","39","59","3.9999447921290994","7.553412737324834","5","3.9999447921290994"
"Crysencio Summerville","West Ham","F M S","2509","31","5","2","54","28","5.6990333795547485","3.23570919316262","5","5.6990333795547485"
"Anton Stach","Leeds","M S","2394","29","5","3","55","61","2.9207701720297337","5.958144916221499","5","2.9207701720297337"
"Ryan Gravenberch","Liverpool","M S","3008","36","5","3","38","29","1.5315213510766625","2.368868850171566","5","1.5315213510766625"
"João Palhinha","Tottenham","D M S","2180","33","5","2","33","8","3.407368754968047","0.7690385403111577","5","3.407368754968047"
"Nico O&#039;Reilly","Manchester City","D M S","2646","34","5","3","41","23","6.7270112708210945","3.847439743578434","5","6.7270112708210945"
"Tijjani Reijnders","Manchester City","F M S","1642","28","5","2","49","18","4.861917998641729","3.0732941813766956","5","4.861917998641729"
"Diego Gómez","Brighton","F M S","2186","32","5","1","42","20","6.4177497662603855","2.0924463979899883","5","6.4177497662603855"
"Rayan","Bournemouth","M S","1146","15","5","2","28","14","2.6684105955064297","2.7789037879556417","5","2.6684105955064297"
"Alex Iwobi","Fulham","M","2473","29","4","3","39","42","2.403212903998792","3.629966888576746","4","2.403212903998792"
"Mikel Merino","Arsenal","F M S","1002","22","4","3","22","12","5.217843644320965","2.2901399955153465","4","5.217843644320965"
"Declan Rice","Arsenal","D M S","3111","36","4","5","40","63","3.7209608871489763","8.159449681639671","4","3.7209608871489763"
"Cristian Romero","Tottenham","D S","1878","23","4","1","17","12","1.8381627183407545","1.8169466238468885","4","1.8381627183407545"
"Lucas Paquetá","West Ham","F M","1544","18","4","1","23","23","2.440835335291922","3.011969303712249","2","0.9184976601973176"
"Taiwo Awoniyi","Nottingham Forest","F S","441","17","4","1","15","6","4.346804939210415","1.3198657557368279","4","4.346804939210415"
"Mathis Cherki","Manchester City","F M S","1792","33","4","12","55","60","4.64134069904685","10.784712422639132","4","4.64134069904685"
"Malick Thiaw","Newcastle United","D S","2968","35","4","0","28","6","5.898031393066049","0.8268706873059273","4","5.898031393066049"
"Mikkel Damsgaard","Brentford","M S","2085","33","4","4","30","42","2.9744047094136477","6.468690361827612","4","2.9744047094136477"
"Elliot Anderson","Nottingham Forest","M S","3329","38","4","4","44","55","3.4442944694310427","4.842637189663947","3","2.6831256318837404"
"Donyell Malen","Aston Villa","F M S","600","21","4","1","26","7","4.73893653601408","0.36938193812966347","4","4.73893653601408"
"Mathys Tel","Tottenham","F M S","1324","31","4","1","35","29","2.8263100758194923","3.4139982480555773","4","2.8263100758194923"
"Micky van de Ven","Tottenham","D","3049","35","4","1","16","5","2.4525543581694365","1.0142897926270962","4","2.4525543581694365"
"Brenden Aaronson","Leeds","F M S","2517","37","4","5","46","34","5.881288753822446","5.662709843367338","4","5.881288753822446"
"Jørgen Strand Larsen","Crystal Palace,Wolverhampton Wanderers","F S","2353","36","4","1","44","10","6.514206910505891","0.6865616654977202","3","4.991869203746319"
"Jack Hinshelwood","Brighton","D M S","1773","27","4","3","37","16","4.76202392950654","2.3572685150429606","4","4.76202392950654"
"Patrick Dorgu","Manchester United","D M S","1436","26","4","4","25","27","2.987284906208515","3.1112868897616863","4","2.987284906208515"
"Daniel Muñoz","Crystal Palace","D","2417","29","4","3","26","27","3.147003997117281","5.066070262342691","4","3.147003997117281"
"Chemsdine Talbi","Sunderland","F M S","1556","28","4","1","25","12","2.32377387303859","0.6003798525780439","4","2.32377387303859"
"Ross Barkley","Aston Villa","M S","818","21","3","1","18","10","1.9129743836820126","2.0321620935574174","3","1.9129743836820126"
"Michael Keane","Everton","D S","2586","33","3","1","26","2","3.5690636690706015","0.13012627139687538","3","3.5690636690706015"
"Dominic Solanke","Tottenham","F S","989","15","3","0","20","6","3.586364097893238","0.5976490452885628","3","3.586364097893238"
"Chris Wood","Nottingham Forest","F S","913","15","3","0","23","5","3.365151971578598","0.321694266051054","3","3.365151971578598"
"Alexander Isak","Liverpool","F S","717","14","3","1","17","2","3.2453083600848913","0.8461103290319443","3","3.2453083600848913"
"Gabriel Jesus","Arsenal","F S","395","14","3","0","19","3","3.9764807410538197","0.20858897641301155","3","3.9764807410538197"
"Gabriel","Arsenal","D S","2748","32","3","4","27","7","4.649077512323856","2.7250300347805023","3","4.649077512323856"
"Nordi Mukiele","Sunderland","D","2793","32","3","3","26","23","2.778892433270812","2.752836622297764","3","2.778892433270812"
"Jacob Murphy","Newcastle United","D F M S","1630","33","3","2","42","23","3.1199456304311752","4.785552207380533","3","3.1199456304311752"
"Callum Hudson-Odoi","Nottingham Forest","M S","1857","30","3","4","30","44","2.9516881722956896","3.9338085064664483","3","2.9516881722956896"
"Trevoh Chalobah","Chelsea","D S","2781","34","3","0","16","5","1.84148343000561","0.6305756159126759","3","1.84148343000561"
"Konstantinos Mavropanos","West Ham","D S","2518","31","3","0","23","4","2.791105939541012","0.4895833916962147","3","2.791105939541012"
"Ryan Sessegnon","Fulham","D M S","1830","27","3","1","16","14","2.04829409904778","2.2284331284463406","3","2.04829409904778"
"Georginio Rutter","Brighton","F M S","1784","32","3","3","42","25","2.933251672424376","4.598605487495661","3","2.933251672424376"
"Mathias Jensen","Brentford","M S","2258","36","3","1","29","33","1.5882399883121252","5.333177657797933","3","1.5882399883121252"
"Samuel Chukwueze","Fulham","M S","1052","23","3","4","25","24","2.3333342373371124","2.836030565202236","3","2.3333342373371124"
"Emile Smith-Rowe","Fulham","M S","1933","37","3","0","36","18","4.261428236961365","1.417598308995366","3","4.261428236961365"
"Lyle Foster","Burnley","F M S","1375","26","3","2","20","10","3.5921845473349094","1.145955815911293","3","3.5921845473349094"
"Marc Guehi","Crystal Palace,Manchester City","D","3150","35","3","3","32","18","4.697336498647928","2.726592278573662","3","4.697336498647928"
"Mason Mount","Manchester United","M S","1021","23","3","0","19","14","1.7446828484535217","1.3764615170657635","3","1.7446828484535217"
"Amine Adli","Bournemouth","M S","1036","31","3","1","20","17","3.5744741037487984","1.2779199946671724","3","3.5744741037487984"
"Omar Marmoush","Manchester City","F M S","693","21","3","3","30","12","3.76536438241601","2.126938968896866","3","3.76536438241601"
"Matthew Cash","Aston Villa","D S","3040","35","3","3","30","31","1.2179190125316381","3.2148889815434813","3","1.2179190125316381"
"Tolu Arokodare","Wolverhampton Wanderers","F S","1357","33","3","1","46","11","7.426559334620833","1.1596579402685165","3","6.665390497073531"
"Chimuanya Ugochukwu","Burnley","M S","2407","35","3","1","22","10","2.6224562898278236","0.4493608232587576","3","2.6224562898278236"
"Moisés Caicedo","Chelsea","M S","2811","33","3","1","27","18","1.5309751015156507","2.626823216676712","3","1.5309751015156507"
"Kaoru Mitoma","Brighton","F M S","1723","25","3","1","32","30","4.789182621985674","3.54316034540534","3","4.789182621985674"
"Jan Paul van Hecke","Brighton","D","3214","36","3","3","23","12","3.358578664250672","1.0255657620728016","3","3.358578664250672"
"Keane Lewis-Potter","Brentford","D F M S","1949","36","3","3","31","19","3.214926864951849","2.714283775538206","3","3.214926864951849"
"Santiago Bueno","Wolverhampton Wanderers","D S","2549","29","3","1","10","10","1.995275340974331","0.9024237375706434","3","1.995275340974331"
"Yasin Ayari","Brighton","M S","1918","29","3","3","41","15","2.1179441660642624","1.4007999636232853","3","2.1179441660642624"
"Jurriën Timber","Arsenal","D S","2475","30","3","5","25","28","4.030840836465359","2.5891424333676696","3","4.030840836465359"
"Alex Scott","Bournemouth","M S","2915","37","3","1","44","26","3.5001351330429316","2.8919121669605374","3","3.5001351330429316"
"Rodrigo Gomes","Wolverhampton Wanderers","D F M S","951","22","3","0","21","3","2.28443655744195","0.15131350979208946","3","2.28443655744195"
"Yankuba Minteh","Brighton","M S","2410","34","3","4","41","44","4.752463513985276","5.841520894318819","3","4.752463513985276"
"Mateus Fernandes","West Ham","M S","3044","36","3","4","28","37","1.8216427816078067","3.336049569770694","3","1.8216427816078067"
"Mateus Mané","Wolverhampton Wanderers","M S","1784","27","3","1","41","30","1.9724454693496227","3.281726311892271","3","1.9724454693496227"
"Joelinton","Newcastle United","M S","1958","27","2","1","32","17","2.178690475411713","1.8613738622516394","2","2.178690475411713"
"Idrissa Gueye","Everton","M","2120","25","2","3","29","13","1.9142106398940086","1.693690698593855","2","1.9142106398940086"
"Jack Grealish","Everton","F M S","1645","20","2","6","26","38","3.084938551299274","4.558330744504929","2","3.084938551299274"
"Tammy Abraham","Aston Villa","F S","253","12","2","0","9","4","2.0484648095443845","0.1292063184082508","2","2.0484648095443845"
"Josh Cullen","Burnley","M","1533","18","2","2","11","13","1.0142266415059566","1.8168634045869112","2","1.0142266415059566"
"Federico Chiesa","Liverpool","M S","247","26","2","1","16","3","1.6658269949257374","1.4720365405082703","2","1.6658269949257374"
"James Tarkowski","Everton","D","3330","37","2","3","20","18","2.8690776508301497","2.0567114762961864","2","2.8690776508301497"
"Bernardo Silva","Manchester City","M S","2917","38","2","4","30","47","2.899573851376772","5.2828731667250395","2","2.899573851376772"
"Adam Armstrong","Wolverhampton Wanderers","F M","1170","14","2","2","18","6","2.8085783179849386","1.501315450295806","1","2.0474094804376364"
"Kai Havertz","Arsenal","F M S","582","12","2","3","18","11","4.895509898662567","1.456983646377921","2","4.895509898662567"
"Ibrahim Sangare","Nottingham Forest","M S","2111","28","2","2","16","12","1.5703946938738227","1.4491914678364992","2","1.5703946938738227"
"Joe Rodon","Leeds","D S","2954","35","2","0","18","9","1.8460459671914577","0.4614792335778475","2","1.8460459671914577"
"Eddie Nketiah","Crystal Palace","M S","396","12","2","0","15","7","1.942964792251587","0.9605132089927793","2","1.942964792251587"
"Tom Cairney","Fulham","M S","747","24","2","0","17","11","0.8124629594385624","0.6888010948896408","2","0.8124629594385624"
"Justin Kluivert","Bournemouth","M S","934","20","2","0","17","22","2.293420127592981","2.294822184368968","2","2.293420127592981"
"Sean Longstaff","Leeds","M S","999","23","2","2","16","25","1.3776587545871735","2.7682253569364548","2","1.3776587545871735"
"Tyler Adams","Bournemouth","M S","1805","25","2","2","10","7","0.9289743825793266","1.2302900850772858","2","0.9289743825793266"
"James Garner","Everton","D M","3417","38","2","7","45","56","2.075645294971764","6.066574491560459","2","2.075645294971764"
"James Justin","Leeds","D M S","1895","29","2","1","24","13","2.5627669915556908","2.572751060128212","2","2.5627669915556908"
"Joshua Zirkzee","Manchester United","F M S","573","24","2","1","25","11","3.846635088324547","1.2162351589649916","2","3.846635088324547"
"Reece James","Chelsea","D M S","1927","29","2","4","22","27","1.2280184961855412","3.9933422207832336","2","1.2280184961855412"
"Amad Diallo Traore","Manchester United","D M S","2341","32","2","3","54","40","5.7300354186445475","5.647227294743061","2","5.7300354186445475"
"Neco Williams","Nottingham Forest","D S","3203","37","2","3","46","36","1.8705778289586306","4.3956019571051","2","1.8705778289586306"
"Alexis Mac Allister","Liverpool","M S","2683","37","2","4","52","34","4.071707676164806","2.849602391012013","2","4.071707676164806"
"Xavi Simons","Tottenham","F M S","1768","28","2","5","42","34","2.7162908166646957","4.650560335256159","2","2.7162908166646957"
"Hee-Chan Hwang","Wolverhampton Wanderers","F M S","1469","26","2","2","19","15","2.6617424860596657","1.8815556205809116","1","1.9005736485123634"
"Jacob Ramsey","Newcastle United","M S","1421","28","2","3","16","22","1.2112666741013527","1.5663878619670868","2","1.2112666741013527"
"Rúben Dias","Manchester City","D S","2142","26","2","0","10","7","0.43706189282238483","0.42255035135895014","2","0.43706189282238483"
"Malo Gusto","Chelsea","D M S","2306","34","2","3","12","27","1.9418211746960878","3.805633621290326","2","1.9418211746960878"
"Pape Sarr","Tottenham","M S","1347","26","2","4","17","11","2.047363305464387","2.4335668282583356","2","2.047363305464387"
"Yeremi Pino","Crystal Palace","F M S","2134","34","2","2","45","48","4.372978935018182","8.502093791030347","2","4.372978935018182"
"Amadou Onana","Aston Villa","M S","1793","25","2","0","19","7","2.772524105384946","0.5039298757910728","2","2.772524105384946"
"Habib Diarra","Sunderland","M S","1414","20","2","2","26","7","3.2528567891567945","0.644760662689805","1","2.4916879516094923"
"Josko Gvardiol","Manchester City","D S","1374","18","2","2","17","4","1.8614049591124058","0.43760474771261215","2","1.8614049591124058"
"Loum Tchaouna","Burnley","F M S","1268","29","2","1","23","13","1.2590220803394914","1.1996374279260635","2","1.2590220803394914"
"Archie Gray","Tottenham","D M S","1497","24","2","2","11","8","1.588539564050734","1.6584226582199335","2","1.588539564050734"
"Ryan Christie","Bournemouth","M S","942","26","2","0","25","11","1.7907362105324864","1.6195761244744062","2","1.7907362105324864"
"Brennan Johnson","Crystal Palace,Tottenham","D F M S","1709","34","2","1","23","19","2.5934192165732384","1.281047284603119","2","2.5934192165732384"
"Noni Madueke","Arsenal","F M S","1246","26","2","1","25","22","1.9964179322123528","4.010977517813444","2","1.9964179322123528"
"Milos Kerkez","Liverpool","D S","2271","34","2","1","9","26","1.3935871431604028","1.8634965866804123","2","1.3935871431604028"
"Mohammed Kudus","Tottenham","F M","1577","19","2","5","26","21","2.362326920963824","2.574139247648418","2","2.362326920963824"
"Ladislav Krejcí","Wolverhampton Wanderers","D M S","2385","28","2","1","21","9","1.724472633562982","1.4908780492842197","2","1.724472633562982"
"Mats Wieffer","Brighton","D S","1922","26","2","3","18","19","1.9274322018027306","2.8690227568149567","2","1.9274322018027306"
"Nicolò Savona","Nottingham Forest","D S","1036","14","2","0","5","6","1.2354809269309044","0.5944582391530275","2","1.2354809269309044"
"Rio Ngumoha","Liverpool","M S","515","19","2","1","16","16","1.2214453928172588","2.126121360808611","2","1.2214453928172588"
"Maxim De Cuyper","Brighton","D M S","1412","30","2","3","13","32","1.7418285254389048","4.685627582482994","2","1.7418285254389048"
"Trai Hume","Sunderland","D M S","3041","38","2","1","34","27","2.7079745400696993","2.0842118076980114","2","2.7079745400696993"
"Dan Ballard","Sunderland","D S","2143","29","2","0","25","14","3.6954356245696545","1.5805855486541986","2","3.6954356245696545"
"Eliezer Mayenda","Sunderland","F M S","740","20","2","0","13","4","2.0108928252011538","0.7425303682684898","2","2.0108928252011538"
"Estêvão","Chelsea","F M S","854","22","2","2","28","16","3.8740363344550133","2.8163073528558016","2","3.8740363344550133"
"Ao Tanaka","Leeds","M S","1330","28","2","0","17","18","2.1981850005686283","1.3577267043292522","2","2.1981850005686283"
"Charalampos Kostoulas","Brighton","F S","309","21","2","1","21","10","2.256983704864979","1.2800643518567085","2","2.256983704864979"
"Granit Xhaka","Sunderland","M S","2896","34","1","6","21","34","0.8072718912735581","3.7049803622066975","1","0.8072718912735581"
"Pascal Groß","Brighton","M S","1635","19","1","3","18","39","1.2529933378100395","3.2941888589411974","1","1.2529933378100395"
"James Milner","Brighton","M S","773","20","1","1","8","8","0.9794258084148169","0.6549300253391266","0","0.2182569708675146"
"Jordan Henderson","Brentford","M S","1935","32","1","3","6","19","0.5513727776706219","3.320531530305743","1","0.5513727776706219"
"Ben Davies","Tottenham","D S","137","3","1","0","2","1","0.7982581853866577","0.024737762287259102","1","0.7982581853866577"
"Bertrand Traoré","Sunderland","F M S","675","12","1","0","12","8","0.6248076185584068","0.9887753147631884","1","0.6248076185584068"
"Kyle Walker-Peters","West Ham","D S","1365","23","1","0","5","6","1.1882447563111782","0.3569928742945194","1","1.1882447563111782"
"Harrison Reed","Fulham","M S","79","7","1","0","2","3","0.08659443259239197","0.4029217101633549","1","0.08659443259239197"
"Axel Tuanzebe","Burnley","D","1209","14","1","0","2","0","0.5582677125930786","0","1","0.5582677125930786"
"Luke Shaw","Manchester United","D","3269","38","1","1","10","15","0.5988588444888592","1.4936611289158463","1","0.5988588444888592"
"Sasa Lukic","Fulham","M S","1731","26","1","2","18","27","2.339236881583929","2.163257449865341","1","2.339236881583929"
"Harry Maguire","Manchester United","D S","1666","23","1","2","14","4","1.1766096334904432","0.7251138463616371","1","1.1766096334904432"
"Andrew Robertson","Liverpool","D S","1160","24","1","0","10","20","1.047316076233983","1.5095006115734577","1","1.047316076233983"
"Rodri","Manchester City","M S","1500","21","1","0","17","26","1.1884781727567315","2.2761295437812805","1","1.1884781727567315"
"Martin Odegaard","Arsenal","M S","1347","24","1","6","22","38","1.219119856134057","4.978420486673713","1","1.219119856134057"
"Issa Diop","Fulham","D S","810","13","1","0","2","0","0.4416985362768173","0","1","0.4416985362768173"
"Randal Kolo Muani","Tottenham","F M S","1704","30","1","1","20","19","2.700563416816294","1.8472137674689293","1","2.700563416816294"
"Yoane Wissa","Newcastle United","F S","492","19","1","0","13","3","3.2381826024502516","0.16953905671834946","1","3.2381826024502516"
"Boubacar Kamara","Aston Villa","M S","1434","18","1","3","7","15","1.0521572744473815","0.7290232917293906","1","1.0521572744473815"
"Kenny Tete","Fulham","D S","1805","22","1","0","16","11","0.728774206712842","0.9490535911172628","1","0.728774206712842"
"Lewis Dunk","Brighton","D S","2831","33","1","0","23","7","1.3368871174752712","0.5454101115465164","1","1.3368871174752712"
"Rodrigo Bentancur","Tottenham","M S","1931","26","1","1","13","10","0.9771954659372568","0.8773890770971775","1","0.9771954659372568"
"Douglas Luiz","Aston Villa,Nottingham Forest","M S","936","21","1","0","11","19","0.70245710760355","1.8229417381808162","1","0.70245710760355"
"Enes Ünal","Bournemouth","S","158","22","1","0","15","1","2.326274909079075","0.28412628173828125","1","2.326274909079075"
"Ibrahima Konaté","Liverpool","D","3133","36","1","0","12","8","1.9586246628314257","0.7252839719876647","1","1.9586246628314257"
"Ethan Ampadu","Leeds","M","3130","35","1","1","26","19","1.946105619892478","1.1763546681031585","1","1.946105619892478"
"Curtis Jones","Liverpool","D M S","1910","34","1","2","22","22","2.4063171884045005","2.8340956876054406","1","2.4063171884045005"
"Jaka Bijol","Leeds","D S","1895","25","1","2","15","7","0.718483354896307","1.399182764813304","1","0.718483354896307"
"David Brooks","Bournemouth","M S","1191","31","1","3","48","25","6.54012631252408","4.196839664131403","1","6.54012631252408"
"William Saliba","Arsenal","D S","2609","31","1","0","5","10","1.5777585953474045","1.306027840822935","1","1.5777585953474045"
"Pedro Porro","Tottenham","D M S","2815","34","1","2","32","53","1.4028917597606778","4.247651634737849","1","1.4028917597606778"
"Marc Cucurella","Chelsea","D M S","2714","34","1","4","20","39","1.8860962446779013","4.541678033769131","1","1.8860962446779013"
"Diogo Dalot","Manchester United","D S","2614","34","1","3","24","30","2.194661596789956","3.5058063408359885","1","2.194661596789956"
"Dan Burn","Newcastle United","D S","2205","29","1","2","10","7","0.9214910920709372","0.4085770333185792","1","0.9214910920709372"
"Gabriel Martinelli","Arsenal","F M S","1025","30","1","4","29","13","5.357063241302967","2.569171307608485","1","5.357063241302967"
"Jean-Ricner Bellegarde","Wolverhampton Wanderers","F M S","1268","26","1","1","21","13","0.8698065197095275","1.2165567949414253","1","0.8698065197095275"
"Matthijs de Ligt","Manchester United","D","1170","13","1","0","11","3","1.3233719654381275","0.4281761646270752","1","1.3233719654381275"
"Marshall Munetsi","Wolverhampton Wanderers","F M S","863","13","1","1","14","3","1.8389983009546995","0.38085445016622543","1","1.8389983009546995"
"Evann Guessand","Aston Villa,Crystal Palace","M S","920","21","1","2","11","5","1.8542680740356445","1.2377337515354156","1","1.8542680740356445"
"Riccardo Calafiori","Arsenal","D S","1755","26","1","2","32","9","3.469513338059187","0.6484237592667341","1","3.469513338059187"
"Tyrick Mitchell","Crystal Palace","D S","3258","38","1","2","19","29","1.9847235046327114","3.036134548485279","1","1.9847235046327114"
"Nicolás Domínguez","Nottingham Forest","M S","1210","27","1","1","18","11","1.01239497307688","1.2798706572502851","1","1.01239497307688"
"Armando Broja","Burnley","F S","822","24","1","1","16","5","2.5165178887546062","0.6097559537738562","1","2.5165178887546062"
"Chris Richards","Crystal Palace","D S","2819","33","1","0","15","9","1.7814537715166807","0.4875335106626153","1","1.7814537715166807"
"Jarrad Branthwaite","Everton","D S","682","10","1","0","6","3","0.3099620118737221","0.37322589941322803","1","0.3099620118737221"
"Sven Botman","Newcastle United","D S","1842","25","1","0","15","6","1.5510299038141966","1.4832177460193634","1","1.5510299038141966"
"Adrien Truffert","Bournemouth","D","3391","38","1","5","16","33","1.9886900894343853","4.408130643889308","1","1.9886900894343853"
"Dan Ndoye","Nottingham Forest","F M S","1184","24","1","1","15","14","1.1724078450351954","1.552884567528963","1","1.1724078450351954"
"Joël Veltman","Brighton","D S","1025","24","1","0","4","4","1.064280278980732","0.252019003033638","1","1.064280278980732"
